CODE,DESTINATION,CONNEC COSTO,GRACE TIME,COST /MIN,INITIAL INCR,INCREMENT,STRIP,PRIORITY,PREPEND,,,,
528130790,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528130800,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528130810,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528130820,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528130830,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528130840,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528130850,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528130860,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528130870,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528130880,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528130890,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528130900,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528130910,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528130920,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528130930,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528130940,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528130950,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528130960,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528130970,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528130980,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528130990,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131000,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131010,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131020,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131030,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131040,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131050,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131060,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131070,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131080,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131090,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131100,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131110,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131120,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131130,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131140,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131150,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131160,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131170,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131180,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131190,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131200,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131210,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131220,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131230,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131240,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131250,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131260,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131270,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131280,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131290,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131300,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131310,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131320,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131330,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131340,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131350,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131360,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131370,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131380,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131390,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131400,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131410,MEXICO CPP  TELCEL CIUDAD MONTERREY MONTERREY  NL,0,0,0.0027,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131545,MEXICO CPP  AT&T CIUDAD MONTERREY MONTERREY  NL,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131550,MEXICO CPP  AT&T CIUDAD MONTERREY MONTERREY  NL,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131560,MEXICO CPP  AT&T CIUDAD MONTERREY MONTERREY  NL,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131570,MEXICO CPP  AT&T CIUDAD MONTERREY MONTERREY  NL,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131580,MEXICO CPP  AT&T CIUDAD MONTERREY MONTERREY  NL,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131590,MEXICO CPP  AT&T CIUDAD MONTERREY MONTERREY  NL,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131600,MEXICO CPP  AT&T CIUDAD MONTERREY MONTERREY  NL,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131610,MEXICO CPP  AT&T CIUDAD MONTERREY MONTERREY  NL,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131620,MEXICO CPP  AT&T CIUDAD MONTERREY MONTERREY  NL,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131630,MEXICO CPP  AT&T CIUDAD MONTERREY MONTERREY  NL,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131640,MEXICO CPP  AT&T CIUDAD MONTERREY MONTERREY  NL,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131710,MEXICO CPP  AT&T CIUDAD MONTERREY MONTERREY  NL,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131720,MEXICO CPP  AT&T CIUDAD MONTERREY MONTERREY  NL,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131730,MEXICO CPP  AT&T CIUDAD MONTERREY MONTERREY  NL,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131740,MEXICO CPP  AT&T CIUDAD MONTERREY MONTERREY  NL,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131750,MEXICO CPP  AT&T CIUDAD MONTERREY MONTERREY  NL,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131760,MEXICO CPP  AT&T CIUDAD MONTERREY MONTERREY  NL,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131770,MEXICO CPP  AT&T CIUDAD MONTERREY MONTERREY  NL,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131780,MEXICO CPP  AT&T CIUDAD MONTERREY MONTERREY  NL,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131790,MEXICO CPP  AT&T CIUDAD MONTERREY MONTERREY  NL,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
528131800,MEXICO CPP  AT&T CIUDAD MONTERREY MONTERREY  NL,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201000,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201010,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201020,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201030,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201040,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201050,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201060,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201070,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201080,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201090,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201100,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201110,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201120,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201130,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201140,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201150,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201160,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201170,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201180,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201190,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201200,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201210,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201220,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201230,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201240,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201250,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201260,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201270,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201280,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201290,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201300,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201310,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201320,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201330,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201340,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201350,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201360,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201370,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201380,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201390,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201400,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201410,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201420,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201430,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201440,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201450,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201460,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201470,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201480,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201490,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201500,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201510,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201520,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201530,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201540,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
522201550,MEXICO CPP  ALTÁN HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0048,60,60,0,,,AJTEL-TELECOM ,16/05/2022 16:12,16/05/2022 16:12,Active
