522201620,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201630,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201640,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201650,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201660,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201670,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201680,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201690,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201692,MEXICO CPP  ALTA N HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201700,MEXICO TOTAL PLAY HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0029,60,60
522201701,MEXICO TOTAL PLAY HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0029,60,60
522201710,MEXICO DIRECTO HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0029,60,60
522201711,MEXICO DIRECTO AMOZOC DE MOTA AMOZOC  PUE,0,0,0.0029,60,60
522201712,MEXICO DIRECTO HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0029,60,60
522201714,MEXICO DIRECTO AMOZOC DE MOTA AMOZOC  PUE,0,0,0.0029,60,60
522201715,MEXICO DIRECTO AMOZOC DE MOTA AMOZOC  PUE,0,0,0.0029,60,60
522201716,MEXICO DIRECTO SAN FRANCISCO COAPA SAN PEDRO CHOLULA  PUE,0,0,0.0029,60,60
522201720,MEXICO MEGACABLE HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0029,60,60
522201730,MEXICO ROBOT HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0029,60,60
522201731,MEXICO ROBOT HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0029,60,60
522201733,MEXICO ROBOT HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0029,60,60
522201735,MEXICO ROBOT HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0029,60,60
522201737,MEXICO ROBOT HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0029,60,60
522201739,MEXICO ROBOT HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0029,60,60
522201740,MEXICO INFORMÁTICA ARQUISYSTEMS HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.0029,60,60
522201750,MEXICO CPP  AT&T HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
522201760,MEXICO CPP  AT&T HEROICA PUEBLA DE ZARAGOZA PUEBLA  PUE,0,0,0.008,60,60
